timestamp,camera,image_path,label_path,n_cows,datetime_cdt,split
1690280081,cam_1,data\raw\visual_data\images\0725\cam_1\1690280081_05-14-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280081_05-14-41.txt,14,2023-07-25 05:14:41,train
1690280096,cam_1,data\raw\visual_data\images\0725\cam_1\1690280096_05-14-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280096_05-14-56.txt,14,2023-07-25 05:14:56,train
1690280111,cam_1,data\raw\visual_data\images\0725\cam_1\1690280111_05-15-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280111_05-15-11.txt,13,2023-07-25 05:15:11,train
1690280126,cam_1,data\raw\visual_data\images\0725\cam_1\1690280126_05-15-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280126_05-15-26.txt,13,2023-07-25 05:15:26,train
1690280141,cam_1,data\raw\visual_data\images\0725\cam_1\1690280141_05-15-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280141_05-15-41.txt,14,2023-07-25 05:15:41,train
1690280156,cam_1,data\raw\visual_data\images\0725\cam_1\1690280156_05-15-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280156_05-15-56.txt,12,2023-07-25 05:15:56,train
1690280171,cam_1,data\raw\visual_data\images\0725\cam_1\1690280171_05-16-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280171_05-16-11.txt,11,2023-07-25 05:16:11,train
1690280186,cam_1,data\raw\visual_data\images\0725\cam_1\1690280186_05-16-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280186_05-16-26.txt,13,2023-07-25 05:16:26,train
1690280201,cam_1,data\raw\visual_data\images\0725\cam_1\1690280201_05-16-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280201_05-16-41.txt,12,2023-07-25 05:16:41,train
1690280216,cam_1,data\raw\visual_data\images\0725\cam_1\1690280216_05-16-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280216_05-16-56.txt,12,2023-07-25 05:16:56,train
1690280231,cam_1,data\raw\visual_data\images\0725\cam_1\1690280231_05-17-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280231_05-17-11.txt,12,2023-07-25 05:17:11,train
1690280246,cam_1,data\raw\visual_data\images\0725\cam_1\1690280246_05-17-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280246_05-17-26.txt,12,2023-07-25 05:17:26,train
1690280261,cam_1,data\raw\visual_data\images\0725\cam_1\1690280261_05-17-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280261_05-17-41.txt,12,2023-07-25 05:17:41,train
1690280276,cam_1,data\raw\visual_data\images\0725\cam_1\1690280276_05-17-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280276_05-17-56.txt,12,2023-07-25 05:17:56,train
1690280291,cam_1,data\raw\visual_data\images\0725\cam_1\1690280291_05-18-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280291_05-18-11.txt,12,2023-07-25 05:18:11,train
1690280306,cam_1,data\raw\visual_data\images\0725\cam_1\1690280306_05-18-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280306_05-18-26.txt,12,2023-07-25 05:18:26,train
1690280321,cam_1,data\raw\visual_data\images\0725\cam_1\1690280321_05-18-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280321_05-18-41.txt,13,2023-07-25 05:18:41,train
1690280336,cam_1,data\raw\visual_data\images\0725\cam_1\1690280336_05-18-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280336_05-18-56.txt,13,2023-07-25 05:18:56,train
1690280351,cam_1,data\raw\visual_data\images\0725\cam_1\1690280351_05-19-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280351_05-19-11.txt,11,2023-07-25 05:19:11,train
1690280366,cam_1,data\raw\visual_data\images\0725\cam_1\1690280366_05-19-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280366_05-19-26.txt,10,2023-07-25 05:19:26,train
1690280381,cam_1,data\raw\visual_data\images\0725\cam_1\1690280381_05-19-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280381_05-19-41.txt,10,2023-07-25 05:19:41,train
1690280396,cam_1,data\raw\visual_data\images\0725\cam_1\1690280396_05-19-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280396_05-19-56.txt,10,2023-07-25 05:19:56,train
1690280411,cam_1,data\raw\visual_data\images\0725\cam_1\1690280411_05-20-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280411_05-20-11.txt,10,2023-07-25 05:20:11,train
1690280426,cam_1,data\raw\visual_data\images\0725\cam_1\1690280426_05-20-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280426_05-20-26.txt,10,2023-07-25 05:20:26,train
1690280441,cam_1,data\raw\visual_data\images\0725\cam_1\1690280441_05-20-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280441_05-20-41.txt,10,2023-07-25 05:20:41,train
1690280456,cam_1,data\raw\visual_data\images\0725\cam_1\1690280456_05-20-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280456_05-20-56.txt,10,2023-07-25 05:20:56,train
1690280471,cam_1,data\raw\visual_data\images\0725\cam_1\1690280471_05-21-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280471_05-21-11.txt,10,2023-07-25 05:21:11,train
1690280486,cam_1,data\raw\visual_data\images\0725\cam_1\1690280486_05-21-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280486_05-21-26.txt,10,2023-07-25 05:21:26,train
1690280501,cam_1,data\raw\visual_data\images\0725\cam_1\1690280501_05-21-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280501_05-21-41.txt,10,2023-07-25 05:21:41,train
1690280516,cam_1,data\raw\visual_data\images\0725\cam_1\1690280516_05-21-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280516_05-21-56.txt,10,2023-07-25 05:21:56,train
1690280531,cam_1,data\raw\visual_data\images\0725\cam_1\1690280531_05-22-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280531_05-22-11.txt,10,2023-07-25 05:22:11,train
1690280546,cam_1,data\raw\visual_data\images\0725\cam_1\1690280546_05-22-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280546_05-22-26.txt,10,2023-07-25 05:22:26,train
1690280561,cam_1,data\raw\visual_data\images\0725\cam_1\1690280561_05-22-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280561_05-22-41.txt,10,2023-07-25 05:22:41,train
1690280576,cam_1,data\raw\visual_data\images\0725\cam_1\1690280576_05-22-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280576_05-22-56.txt,8,2023-07-25 05:22:56,train
1690280591,cam_1,data\raw\visual_data\images\0725\cam_1\1690280591_05-23-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280591_05-23-11.txt,10,2023-07-25 05:23:11,train
1690280606,cam_1,data\raw\visual_data\images\0725\cam_1\1690280606_05-23-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280606_05-23-26.txt,8,2023-07-25 05:23:26,train
1690280621,cam_1,data\raw\visual_data\images\0725\cam_1\1690280621_05-23-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280621_05-23-41.txt,9,2023-07-25 05:23:41,train
1690280636,cam_1,data\raw\visual_data\images\0725\cam_1\1690280636_05-23-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280636_05-23-56.txt,10,2023-07-25 05:23:56,train
1690280651,cam_1,data\raw\visual_data\images\0725\cam_1\1690280651_05-24-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280651_05-24-11.txt,11,2023-07-25 05:24:11,train
1690280666,cam_1,data\raw\visual_data\images\0725\cam_1\1690280666_05-24-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280666_05-24-26.txt,11,2023-07-25 05:24:26,train
1690280681,cam_1,data\raw\visual_data\images\0725\cam_1\1690280681_05-24-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280681_05-24-41.txt,12,2023-07-25 05:24:41,train
1690280696,cam_1,data\raw\visual_data\images\0725\cam_1\1690280696_05-24-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280696_05-24-56.txt,10,2023-07-25 05:24:56,train
1690280711,cam_1,data\raw\visual_data\images\0725\cam_1\1690280711_05-25-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280711_05-25-11.txt,9,2023-07-25 05:25:11,train
1690280726,cam_1,data\raw\visual_data\images\0725\cam_1\1690280726_05-25-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280726_05-25-26.txt,12,2023-07-25 05:25:26,train
1690280741,cam_1,data\raw\visual_data\images\0725\cam_1\1690280741_05-25-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280741_05-25-41.txt,12,2023-07-25 05:25:41,train
1690280756,cam_1,data\raw\visual_data\images\0725\cam_1\1690280756_05-25-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280756_05-25-56.txt,11,2023-07-25 05:25:56,train
1690280771,cam_1,data\raw\visual_data\images\0725\cam_1\1690280771_05-26-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280771_05-26-11.txt,10,2023-07-25 05:26:11,train
1690280786,cam_1,data\raw\visual_data\images\0725\cam_1\1690280786_05-26-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280786_05-26-26.txt,9,2023-07-25 05:26:26,train
1690280801,cam_1,data\raw\visual_data\images\0725\cam_1\1690280801_05-26-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280801_05-26-41.txt,10,2023-07-25 05:26:41,train
1690280816,cam_1,data\raw\visual_data\images\0725\cam_1\1690280816_05-26-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280816_05-26-56.txt,10,2023-07-25 05:26:56,train
1690280831,cam_1,data\raw\visual_data\images\0725\cam_1\1690280831_05-27-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280831_05-27-11.txt,10,2023-07-25 05:27:11,train
1690280846,cam_1,data\raw\visual_data\images\0725\cam_1\1690280846_05-27-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280846_05-27-26.txt,11,2023-07-25 05:27:26,train
1690280861,cam_1,data\raw\visual_data\images\0725\cam_1\1690280861_05-27-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280861_05-27-41.txt,13,2023-07-25 05:27:41,train
1690280876,cam_1,data\raw\visual_data\images\0725\cam_1\1690280876_05-27-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280876_05-27-56.txt,12,2023-07-25 05:27:56,train
1690280891,cam_1,data\raw\visual_data\images\0725\cam_1\1690280891_05-28-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280891_05-28-11.txt,12,2023-07-25 05:28:11,train
1690280906,cam_1,data\raw\visual_data\images\0725\cam_1\1690280906_05-28-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280906_05-28-26.txt,12,2023-07-25 05:28:26,train
1690280921,cam_1,data\raw\visual_data\images\0725\cam_1\1690280921_05-28-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280921_05-28-41.txt,12,2023-07-25 05:28:41,train
1690280936,cam_1,data\raw\visual_data\images\0725\cam_1\1690280936_05-28-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280936_05-28-56.txt,12,2023-07-25 05:28:56,train
1690280951,cam_1,data\raw\visual_data\images\0725\cam_1\1690280951_05-29-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280951_05-29-11.txt,13,2023-07-25 05:29:11,train
1690280966,cam_1,data\raw\visual_data\images\0725\cam_1\1690280966_05-29-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280966_05-29-26.txt,13,2023-07-25 05:29:26,train
1690280981,cam_1,data\raw\visual_data\images\0725\cam_1\1690280981_05-29-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280981_05-29-41.txt,13,2023-07-25 05:29:41,train
1690280996,cam_1,data\raw\visual_data\images\0725\cam_1\1690280996_05-29-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690280996_05-29-56.txt,13,2023-07-25 05:29:56,train
1690281011,cam_1,data\raw\visual_data\images\0725\cam_1\1690281011_05-30-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281011_05-30-11.txt,12,2023-07-25 05:30:11,train
1690281026,cam_1,data\raw\visual_data\images\0725\cam_1\1690281026_05-30-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281026_05-30-26.txt,12,2023-07-25 05:30:26,train
1690281041,cam_1,data\raw\visual_data\images\0725\cam_1\1690281041_05-30-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281041_05-30-41.txt,12,2023-07-25 05:30:41,train
1690281056,cam_1,data\raw\visual_data\images\0725\cam_1\1690281056_05-30-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281056_05-30-56.txt,12,2023-07-25 05:30:56,train
1690281071,cam_1,data\raw\visual_data\images\0725\cam_1\1690281071_05-31-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281071_05-31-11.txt,12,2023-07-25 05:31:11,train
1690281086,cam_1,data\raw\visual_data\images\0725\cam_1\1690281086_05-31-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281086_05-31-26.txt,12,2023-07-25 05:31:26,train
1690281101,cam_1,data\raw\visual_data\images\0725\cam_1\1690281101_05-31-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281101_05-31-41.txt,9,2023-07-25 05:31:41,train
1690281116,cam_1,data\raw\visual_data\images\0725\cam_1\1690281116_05-31-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281116_05-31-56.txt,9,2023-07-25 05:31:56,train
1690281131,cam_1,data\raw\visual_data\images\0725\cam_1\1690281131_05-32-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281131_05-32-11.txt,9,2023-07-25 05:32:11,train
1690281146,cam_1,data\raw\visual_data\images\0725\cam_1\1690281146_05-32-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281146_05-32-26.txt,10,2023-07-25 05:32:26,train
1690281161,cam_1,data\raw\visual_data\images\0725\cam_1\1690281161_05-32-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281161_05-32-41.txt,8,2023-07-25 05:32:41,train
1690281176,cam_1,data\raw\visual_data\images\0725\cam_1\1690281176_05-32-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281176_05-32-56.txt,8,2023-07-25 05:32:56,train
1690281191,cam_1,data\raw\visual_data\images\0725\cam_1\1690281191_05-33-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281191_05-33-11.txt,10,2023-07-25 05:33:11,train
1690281206,cam_1,data\raw\visual_data\images\0725\cam_1\1690281206_05-33-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281206_05-33-26.txt,10,2023-07-25 05:33:26,train
1690281221,cam_1,data\raw\visual_data\images\0725\cam_1\1690281221_05-33-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281221_05-33-41.txt,10,2023-07-25 05:33:41,train
1690281236,cam_1,data\raw\visual_data\images\0725\cam_1\1690281236_05-33-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281236_05-33-56.txt,10,2023-07-25 05:33:56,train
1690281251,cam_1,data\raw\visual_data\images\0725\cam_1\1690281251_05-34-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281251_05-34-11.txt,10,2023-07-25 05:34:11,train
1690281266,cam_1,data\raw\visual_data\images\0725\cam_1\1690281266_05-34-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281266_05-34-26.txt,10,2023-07-25 05:34:26,train
1690281281,cam_1,data\raw\visual_data\images\0725\cam_1\1690281281_05-34-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281281_05-34-41.txt,11,2023-07-25 05:34:41,train
1690281296,cam_1,data\raw\visual_data\images\0725\cam_1\1690281296_05-34-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281296_05-34-56.txt,10,2023-07-25 05:34:56,train
1690281311,cam_1,data\raw\visual_data\images\0725\cam_1\1690281311_05-35-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281311_05-35-11.txt,11,2023-07-25 05:35:11,train
1690281326,cam_1,data\raw\visual_data\images\0725\cam_1\1690281326_05-35-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281326_05-35-26.txt,11,2023-07-25 05:35:26,train
1690281341,cam_1,data\raw\visual_data\images\0725\cam_1\1690281341_05-35-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281341_05-35-41.txt,10,2023-07-25 05:35:41,train
1690281356,cam_1,data\raw\visual_data\images\0725\cam_1\1690281356_05-35-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281356_05-35-56.txt,11,2023-07-25 05:35:56,train
1690281371,cam_1,data\raw\visual_data\images\0725\cam_1\1690281371_05-36-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281371_05-36-11.txt,11,2023-07-25 05:36:11,train
1690281386,cam_1,data\raw\visual_data\images\0725\cam_1\1690281386_05-36-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281386_05-36-26.txt,11,2023-07-25 05:36:26,train
1690281401,cam_1,data\raw\visual_data\images\0725\cam_1\1690281401_05-36-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281401_05-36-41.txt,10,2023-07-25 05:36:41,train
1690281416,cam_1,data\raw\visual_data\images\0725\cam_1\1690281416_05-36-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281416_05-36-56.txt,10,2023-07-25 05:36:56,train
1690281431,cam_1,data\raw\visual_data\images\0725\cam_1\1690281431_05-37-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281431_05-37-11.txt,10,2023-07-25 05:37:11,train
1690281446,cam_1,data\raw\visual_data\images\0725\cam_1\1690281446_05-37-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281446_05-37-26.txt,10,2023-07-25 05:37:26,train
1690281461,cam_1,data\raw\visual_data\images\0725\cam_1\1690281461_05-37-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281461_05-37-41.txt,11,2023-07-25 05:37:41,train
1690281476,cam_1,data\raw\visual_data\images\0725\cam_1\1690281476_05-37-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281476_05-37-56.txt,11,2023-07-25 05:37:56,train
1690281491,cam_1,data\raw\visual_data\images\0725\cam_1\1690281491_05-38-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281491_05-38-11.txt,11,2023-07-25 05:38:11,train
1690281506,cam_1,data\raw\visual_data\images\0725\cam_1\1690281506_05-38-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281506_05-38-26.txt,11,2023-07-25 05:38:26,train
1690281521,cam_1,data\raw\visual_data\images\0725\cam_1\1690281521_05-38-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281521_05-38-41.txt,11,2023-07-25 05:38:41,train
1690281536,cam_1,data\raw\visual_data\images\0725\cam_1\1690281536_05-38-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281536_05-38-56.txt,11,2023-07-25 05:38:56,train
1690281551,cam_1,data\raw\visual_data\images\0725\cam_1\1690281551_05-39-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281551_05-39-11.txt,11,2023-07-25 05:39:11,train
1690281566,cam_1,data\raw\visual_data\images\0725\cam_1\1690281566_05-39-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281566_05-39-26.txt,11,2023-07-25 05:39:26,train
1690281581,cam_1,data\raw\visual_data\images\0725\cam_1\1690281581_05-39-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281581_05-39-41.txt,11,2023-07-25 05:39:41,train
1690281596,cam_1,data\raw\visual_data\images\0725\cam_1\1690281596_05-39-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281596_05-39-56.txt,12,2023-07-25 05:39:56,train
1690281611,cam_1,data\raw\visual_data\images\0725\cam_1\1690281611_05-40-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281611_05-40-11.txt,12,2023-07-25 05:40:11,train
1690281626,cam_1,data\raw\visual_data\images\0725\cam_1\1690281626_05-40-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281626_05-40-26.txt,12,2023-07-25 05:40:26,train
1690281641,cam_1,data\raw\visual_data\images\0725\cam_1\1690281641_05-40-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281641_05-40-41.txt,12,2023-07-25 05:40:41,train
1690281656,cam_1,data\raw\visual_data\images\0725\cam_1\1690281656_05-40-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281656_05-40-56.txt,12,2023-07-25 05:40:56,train
1690281671,cam_1,data\raw\visual_data\images\0725\cam_1\1690281671_05-41-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281671_05-41-11.txt,12,2023-07-25 05:41:11,train
1690281686,cam_1,data\raw\visual_data\images\0725\cam_1\1690281686_05-41-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281686_05-41-26.txt,12,2023-07-25 05:41:26,train
1690281701,cam_1,data\raw\visual_data\images\0725\cam_1\1690281701_05-41-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281701_05-41-41.txt,13,2023-07-25 05:41:41,train
1690281716,cam_1,data\raw\visual_data\images\0725\cam_1\1690281716_05-41-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281716_05-41-56.txt,12,2023-07-25 05:41:56,train
1690281731,cam_1,data\raw\visual_data\images\0725\cam_1\1690281731_05-42-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281731_05-42-11.txt,10,2023-07-25 05:42:11,train
1690281746,cam_1,data\raw\visual_data\images\0725\cam_1\1690281746_05-42-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281746_05-42-26.txt,9,2023-07-25 05:42:26,train
1690281761,cam_1,data\raw\visual_data\images\0725\cam_1\1690281761_05-42-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281761_05-42-41.txt,11,2023-07-25 05:42:41,train
1690281776,cam_1,data\raw\visual_data\images\0725\cam_1\1690281776_05-42-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281776_05-42-56.txt,11,2023-07-25 05:42:56,train
1690281791,cam_1,data\raw\visual_data\images\0725\cam_1\1690281791_05-43-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281791_05-43-11.txt,11,2023-07-25 05:43:11,train
1690281806,cam_1,data\raw\visual_data\images\0725\cam_1\1690281806_05-43-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281806_05-43-26.txt,11,2023-07-25 05:43:26,train
1690281821,cam_1,data\raw\visual_data\images\0725\cam_1\1690281821_05-43-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281821_05-43-41.txt,10,2023-07-25 05:43:41,train
1690281836,cam_1,data\raw\visual_data\images\0725\cam_1\1690281836_05-43-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281836_05-43-56.txt,10,2023-07-25 05:43:56,train
1690281851,cam_1,data\raw\visual_data\images\0725\cam_1\1690281851_05-44-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281851_05-44-11.txt,10,2023-07-25 05:44:11,train
1690281866,cam_1,data\raw\visual_data\images\0725\cam_1\1690281866_05-44-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281866_05-44-26.txt,10,2023-07-25 05:44:26,train
1690281881,cam_1,data\raw\visual_data\images\0725\cam_1\1690281881_05-44-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281881_05-44-41.txt,10,2023-07-25 05:44:41,train
1690281896,cam_1,data\raw\visual_data\images\0725\cam_1\1690281896_05-44-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281896_05-44-56.txt,10,2023-07-25 05:44:56,train
1690281911,cam_1,data\raw\visual_data\images\0725\cam_1\1690281911_05-45-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281911_05-45-11.txt,9,2023-07-25 05:45:11,train
1690281926,cam_1,data\raw\visual_data\images\0725\cam_1\1690281926_05-45-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281926_05-45-26.txt,10,2023-07-25 05:45:26,train
1690281941,cam_1,data\raw\visual_data\images\0725\cam_1\1690281941_05-45-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281941_05-45-41.txt,11,2023-07-25 05:45:41,train
1690281956,cam_1,data\raw\visual_data\images\0725\cam_1\1690281956_05-45-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281956_05-45-56.txt,10,2023-07-25 05:45:56,train
1690281971,cam_1,data\raw\visual_data\images\0725\cam_1\1690281971_05-46-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281971_05-46-11.txt,10,2023-07-25 05:46:11,train
1690281986,cam_1,data\raw\visual_data\images\0725\cam_1\1690281986_05-46-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690281986_05-46-26.txt,10,2023-07-25 05:46:26,train
1690282001,cam_1,data\raw\visual_data\images\0725\cam_1\1690282001_05-46-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690282001_05-46-41.txt,10,2023-07-25 05:46:41,train
1690282016,cam_1,data\raw\visual_data\images\0725\cam_1\1690282016_05-46-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690282016_05-46-56.txt,10,2023-07-25 05:46:56,train
1690282031,cam_1,data\raw\visual_data\images\0725\cam_1\1690282031_05-47-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690282031_05-47-11.txt,10,2023-07-25 05:47:11,train
1690282046,cam_1,data\raw\visual_data\images\0725\cam_1\1690282046_05-47-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690282046_05-47-26.txt,10,2023-07-25 05:47:26,train
1690282061,cam_1,data\raw\visual_data\images\0725\cam_1\1690282061_05-47-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690282061_05-47-41.txt,9,2023-07-25 05:47:41,train
1690282076,cam_1,data\raw\visual_data\images\0725\cam_1\1690282076_05-47-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690282076_05-47-56.txt,10,2023-07-25 05:47:56,train
1690282091,cam_1,data\raw\visual_data\images\0725\cam_1\1690282091_05-48-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690282091_05-48-11.txt,10,2023-07-25 05:48:11,train
1690282106,cam_1,data\raw\visual_data\images\0725\cam_1\1690282106_05-48-26.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690282106_05-48-26.txt,10,2023-07-25 05:48:26,train
1690282121,cam_1,data\raw\visual_data\images\0725\cam_1\1690282121_05-48-41.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690282121_05-48-41.txt,10,2023-07-25 05:48:41,train
1690282136,cam_1,data\raw\visual_data\images\0725\cam_1\1690282136_05-48-56.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690282136_05-48-56.txt,10,2023-07-25 05:48:56,train
1690282151,cam_1,data\raw\visual_data\images\0725\cam_1\1690282151_05-49-11.jpg,data\raw\visual_data\labels\combined\0725\cam_1\1690282151_05-49-11.txt,10,2023-07-25 05:49:11,train
